Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Response To Laminar Fluid Shear Stress (GO:0034616),4/9,0.0076640215457615,0.0812610417644203,0,0,7.39723218862122,36.03353374617914,KLF4;SMAD6;KLF2;SMAD7
GO_Biological_Process_2023,Cardiac Ventricle Development (GO:0003231),6/19,0.0076676367089279,0.0812610417644203,0,0,4.2701187985949405,20.79866761254194,NOTCH1;HEY1;GJA5;PDE2A;HEY2;ENG
GO_Biological_Process_2023,Dopamine Metabolic Process (GO:0042417),6/19,0.0076676367089279,0.0812610417644203,0,0,4.2701187985949405,20.79866761254194,MAOB;MAOA;COMT;SNCAIP;SULT1A3;SNCA
GO_Biological_Process_2023,Embryonic Digestive Tract Development (GO:0048566),6/19,0.0076676367089279,0.0812610417644203,0,0,4.2701187985949405,20.79866761254194,PDGFRA;FOXF1;RARRES2;ID2;TCF21;TNF
GO_Biological_Process_2023,Immunoglobulin Production Involved In Immunoglobulin-Mediated Immune Response (GO:0002381),6/19,0.0076676367089279,0.0812610417644203,0,0,4.2701187985949405,20.79866761254194,HLA-DRB4;HLA-DRA;HLA-DRB3;HLA-DQA1;HLA-DRB1;HLA-DPA1
GO_Biological_Process_2023,Regulation Of Granulocyte Chemotaxis (GO:0071622),6/19,0.0076676367089279,0.0812610417644203,0,0,4.2701187985949405,20.79866761254194,MPP1;BST1;RARRES2;CCL5;MAPK1;JAM3
GO_Biological_Process_2023,Superoxide Anion Generation (GO:0042554),6/19,0.0076676367089279,0.0812610417644203,0,0,4.2701187985949405,20.79866761254194,DUOX1;NCF1;NCF2;NCF4;CYBB;NCF1C
GO_Biological_Process_2023,Integrin-Mediated Signaling Pathway (GO:0007229),16/85,0.0076743251387131,0.0812610417644203,0,0,2.1497410139695496,10.468969846672112,ITGB1;ITGAM;PLEK;APOA1;NEDD9;FBLN1;PRAM1;FGR;HCK;DAB2;ADAMTS1;ITGA10;ITGA8;ZYX;CD47;PRKD1
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Migration (GO:0010595),16/85,0.0076743251387131,0.0812610417644203,0,0,2.1497410139695496,10.468969846672112,SEMA5A;EDN1;SPARC;ANGPT1;ANXA3;PDGFB;GATA2;ETS1;FGF2;NELL2;RRAS;ATOH8;FGF18;PRKD1;TEK;SASH1
GO_Biological_Process_2023,Regulation Of Osteoblast Differentiation (GO:0045667),16/85,0.0076743251387131,0.0812610417644203,0,0,2.1497410139695496,10.468969846672112,GDF10;ZHX3;NOTCH1;TWIST2;CRIM1;IGF1;TMEM64;NPNT;SMAD6;BMP6;RANBP3L;IL6;CDK6;SNAI2;PPARG;PRKD1
GO_Biological_Process_2023,Cell Chemotaxis (GO:0060326),11/50,0.0078531410719768,0.0815119338109142,0,0,2.6124564735675846,12.662162951131236,SEMA5A;PDGFRA;NR4A1;EGR3;CXCL12;CCL21;KIT;AGTR1;PDGFB;ARRB2;HBEGF
GO_Biological_Process_2023,Regulation Of Epithelial Cell Migration (GO:0010632),11/50,0.0078531410719768,0.0815119338109142,0,0,2.6124564735675846,12.662162951131236,PTPRR;HYAL1;PRKCE;RHOJ;ENPP2;CTSH;GLUL;PPM1F;RTN4;SASH1;CLASP2
GO_Biological_Process_2023,Negative Regulation Of Protein Modification Process (GO:0031400),15/78,0.0079159507575739,0.0815119338109142,0,0,2.2069219440353463,10.67902046334842,PPP1R16B;PPP1R15A;PRNP;CRTAP;LRRK2;FBLN1;PTPN13;C9ORF72;IMPACT;FXYD1;MYADM;TSPO;SLIT2;TPPP;SH3GL2
GO_Biological_Process_2023,Positive Regulation Of Immune Effector Process (GO:0002699),9/37,0.0079501384611936,0.0815119338109142,0,0,2.975939656438115,14.387376484551858,FCN1;COLEC11;FCN3;PTPRC;IL1B;HLA-DRA;PLA2G5;IL12RB1;HLA-DRB1
GO_Biological_Process_2023,Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705),9/37,0.0079501384611936,0.0815119338109142,0,0,2.975939656438115,14.387376484551858,CNN1;EFEMP2;GJA1;JUN;PDGFB;PPARG;IGF1;FGF2;APLN
GO_Biological_Process_2023,ISG15-protein Conjugation (GO:0032020),3/5,0.0080146475342122,0.0815119338109142,0,0,13.86501024590164,66.91925662347231,UBE2E1;UBE2E2;UBE2L6
GO_Biological_Process_2023,Autocrine Signaling (GO:0035425),3/5,0.0080146475342122,0.0815119338109142,0,0,13.86501024590164,66.91925662347231,CX3CR1;FZD1;S100A9
GO_Biological_Process_2023,Cell Junction Disassembly (GO:0150146),3/5,0.0080146475342122,0.0815119338109142,0,0,13.86501024590164,66.91925662347231,C1QB;CX3CR1;C1QC
GO_Biological_Process_2023,Glomerulus Vasculature Development (GO:0072012),3/5,0.0080146475342122,0.0815119338109142,0,0,13.86501024590164,66.91925662347231,PECAM1;TEK;CD34
GO_Biological_Process_2023,Humoral Immune Response Mediated By Circulating Immunoglobulin (GO:0002455),3/5,0.0080146475342122,0.0815119338109142,0,0,13.86501024590164,66.91925662347231,C1QB;C1R;C1QC
GO_Biological_Process_2023,Inflammatory Response To Wounding (GO:0090594),3/5,0.0080146475342122,0.0815119338109142,0,0,13.86501024590164,66.91925662347231,IL6;HMOX1;TNF
GO_Biological_Process_2023,Positive Regulation Of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035360),3/5,0.0080146475342122,0.0815119338109142,0,0,13.86501024590164,66.91925662347231,BMP2;PTGIS;CITED2
GO_Biological_Process_2023,Positive Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905065),3/5,0.0080146475342122,0.0815119338109142,0,0,13.86501024590164,66.91925662347231,EFEMP2;KIT;ENG
GO_Biological_Process_2023,Regulation Of Glomerular Filtration (GO:0003093),3/5,0.0080146475342122,0.0815119338109142,0,0,13.86501024590164,66.91925662347231,PTPRO;PDGFB;GAS6
GO_Biological_Process_2023,Regulation Of Relaxation Of Cardiac Muscle (GO:1901897),3/5,0.0080146475342122,0.0815119338109142,0,0,13.86501024590164,66.91925662347231,PLN;PDE4D;PDE4B
GO_Biological_Process_2023,Response To Heparin (GO:0071503),3/5,0.0080146475342122,0.0815119338109142,0,0,13.86501024590164,66.91925662347231,EGR1;SFRP1;SLIT2
GO_Biological_Process_2023,Positive Regulation Of Metabolic Process (GO:0009893),19/108,0.0082301528150801,0.0818117584518498,0,0,1.9800120716872505,9.503960322399497,THRA;EPAS1;CAV1;TRPV2;CXCR4;G0S2;ADRB2;TNF;GJA1;FABP4;SLN;FABP5;CLEC7A;LEPR;ALPL;GHRL;CD36;PPARGC1A;PPARGC1B
GO_Biological_Process_2023,Cardiac Muscle Tissue Morphogenesis (GO:0055008),8/31,0.0083395834201948,0.0818117584518498,0,0,3.219579732475826,15.411297571177634,TGFBR3;BMP2;NOTCH1;TNNC1;TNNT2;ANKRD1;SMAD7;ENG
GO_Biological_Process_2023,Positive Regulation Of Cholesterol Transport (GO:0032376),8/31,0.0083395834201948,0.0818117584518498,0,0,3.219579732475826,15.411297571177634,CETP;ABCA3;CAV1;APOA1;PPARG;ABCA8;PLTP;CES1
GO_Biological_Process_2023,Positive Regulation Of Mononuclear Cell Migration (GO:0071677),8/31,0.0083395834201948,0.0818117584518498,0,0,3.219579732475826,15.411297571177634,CCR1;CXCL12;CCL5;CD47;GAS6;AIF1;TNF;JAM2
GO_Biological_Process_2023,Regulation Of Long-Term Synaptic Potentiation (GO:1900271),8/31,0.0083395834201948,0.0818117584518498,0,0,3.219579732475826,15.411297571177634,CALB2;RELN;TYROBP;FAM107A;LILRB2;AGER;ZDHHC2;SHANK3
GO_Biological_Process_2023,Regulation Of B Cell Activation (GO:0050864),7/25,0.0083480006360525,0.0818117584518498,0,0,3.598819301848049,17.222989062508915,IL6;BANK1;LAPTM5;TNFAIP3;FCGR2B;SAMSN1;ZFP36L2
GO_Biological_Process_2023,Regulation Of Neutrophil Chemotaxis (GO:0090022),7/25,0.0083480006360525,0.0818117584518498,0,0,3.598819301848049,17.222989062508915,MPP1;CD74;CCL21;DAPK2;RAC2;SLIT2;JAM3
GO_Biological_Process_2023,Sterol Transport (GO:0015918),7/25,0.0083480006360525,0.0818117584518498,0,0,3.598819301848049,17.222989062508915,CETP;MSR1;VAPA;CAV1;APOA1;CD36;LDLR
GO_Biological_Process_2023,"Wound Healing, Spreading Of Cells (GO:0044319)",7/25,0.0083480006360525,0.0818117584518498,0,0,3.598819301848049,17.222989062508915,ITGB1;CD151;PDPN;WNT7A;LCP1;ARHGAP24;CD44
GO_Biological_Process_2023,Contractile Actin Filament Bundle Assembly (GO:0030038),5/14,0.0083619204438525,0.0818117584518498,0,0,5.138461538461539,24.58274509960372,ITGB1;PDLIM1;ZYX;PHACTR1;SORBS1
GO_Biological_Process_2023,Positive Regulation Of Acute Inflammatory Response (GO:0002675),5/14,0.0083619204438525,0.0818117584518498,0,0,5.138461538461539,24.58274509960372,IL6;IL1B;OSM;FFAR2;TNF
GO_Biological_Process_2023,Regulation Of Cholesterol Storage (GO:0010885),5/14,0.0083619204438525,0.0818117584518498,0,0,5.138461538461539,24.58274509960372,MSR1;PPARG;LCP1;ABCG1;CES1
GO_Biological_Process_2023,Regulation Of Integrin Activation (GO:0033623),5/14,0.0083619204438525,0.0818117584518498,0,0,5.138461538461539,24.58274509960372,PTGER4;SELP;PLEK;RASIP1;JAM3
GO_Biological_Process_2023,Regulation Of Microglial Cell Activation (GO:1903978),5/14,0.0083619204438525,0.0818117584518498,0,0,5.138461538461539,24.58274509960372,IL6;PTPRC;SYT11;CST7;LDLR
GO_Biological_Process_2023,Stress Fiber Assembly (GO:0043149),5/14,0.0083619204438525,0.0818117584518498,0,0,5.138461538461539,24.58274509960372,ITGB1;PDLIM1;ZYX;PHACTR1;SORBS1
GO_Biological_Process_2023,Striated Muscle Cell Development (GO:0055002),5/14,0.0083619204438525,0.0818117584518498,0,0,5.138461538461539,24.58274509960372,TMOD1;LMOD1;PGM5;MYOZ1;MYL9
GO_Biological_Process_2023,Negative Regulation Of Cell Migration (GO:0030336),26/163,0.0085402660759969,0.0833586634289847,0,0,1.7618447590181363,8.391601601959533,ACVRL1;NDRG4;CLIC4;PTPRR;CITED2;NEDD9;ADARB1;FGF2;GJA1;DACH1;HYAL2;HAS1;HMOX1;EMILIN2;SLIT2;CLASP2;CD74;MITF;SMAD7;DUSP22;CLDN5;SFRP1;MMRN2;PHLDB2;RECK;ENG
GO_Biological_Process_2023,Positive Regulation Of Chemotaxis (GO:0050921),10/44,0.0087183309530646,0.0848955205571467,0,0,2.723574776954484,12.916083464590823,SEMA5A;IL6;CCL21;RARRES2;PDGFB;CDH13;PRKD1;AIF1;FGF2;PPM1F
GO_Biological_Process_2023,Cholesterol Transport (GO:0030301),11/51,0.0091494409123013,0.0881523676699805,0,0,2.547003600823045,11.955794100284086,CETP;MSR1;CAV1;APOC1;APOA1;CD36;ABCA8;CLU;LDLR;ABCG1;CES1
GO_Biological_Process_2023,Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233),11/51,0.0091494409123013,0.0881523676699805,0,0,2.547003600823045,11.955794100284086,SFRP1;ARHGEF15;MYOC;SYNPO2L;GPR65;SYNPO2;PLEK;APOA1;CD47;SORBS3;PPM1F
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377),11/51,0.0091494409123013,0.0881523676699805,0,0,2.547003600823045,11.955794100284086,ITGB1;PRKCH;RAMP3;STAC;PRKCE;EPB41L2;SORBS1;TNF;GNAI1;SPTBN1;NKD2
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078),11/51,0.0091494409123013,0.0881523676699805,0,0,2.547003600823045,11.955794100284086,ITGB1;PRKCH;RAMP3;STAC;PRKCE;SORBS1;ATP2C1;TNF;ZDHHC2;SPTBN1;NKD2
GO_Biological_Process_2023,Second-Messenger-Mediated Signaling (GO:0019932),14/72,0.0091597993111803,0.0881523676699805,0,0,2.2368313524845,10.497295217758216,EDN1;LRRK2;FPR1;CXCR4;SELE;LAT2;EDNRB;INPP5A;AGTR1;BTK;CCL3;PLCE1;CD36;KLRG1
GO_Biological_Process_2023,Positive Regulation Of T Cell Proliferation (GO:0042102),13/65,0.0093110168494148,0.0889100981224992,0,0,2.31629763130793,10.832297837968902,CD86;TFRC;IL15;IGF1;LILRB2;AIF1;IL6;PTPRC;CD209;IL1B;CCL5;IL12RB1;HLA-DPA1
GO_Biological_Process_2023,Muscle Organ Development (GO:0007517),12/58,0.0093248755496284,0.0889100981224992,0,0,2.4165678354852425,11.297622967621,SGCE;TAGLN;EGR3;DES;SGCA;LAMA2;FHL1;TCF21;CAPN3;IGF1;SGCG;HBEGF
GO_Biological_Process_2023,Positive Regulation Of Type II Interferon Production (GO:0032729),12/58,0.0093248755496284,0.0889100981224992,0,0,2.4165678354852425,11.297622967621,CLEC7A;PDE4D;SLC11A1;IL1B;PDE4B;TLR8;TLR7;CD14;IL12RB1;TLR4;IL18R1;HLA-DPA1
GO_Biological_Process_2023,Response To Organic Cyclic Compound (GO:0014070),12/58,0.0093248755496284,0.0889100981224992,0,0,2.4165678354852425,11.297622967621,SOCS2;SFRP1;KYNU;IL1B;CCL5;SLC1A1;CCL3;CCL2;ALPL;FGFR4;CLU;TNF
GO_Biological_Process_2023,Heart Looping (GO:0001947),9/38,0.0095339130536509,0.0906932745219126,0,0,2.8731615692667543,13.368533585882398,NDRG4;NOTCH1;SOX17;SOX18;DLL1;FOLR1;TBX2;TGFBR2;ENG
GO_Biological_Process_2023,T Cell Mediated Immunity (GO:0002456),6/20,0.010063042737057,0.0942038023498588,0,0,3.9648904199956014,18.234077858906662,CD8A;PRF1;CTSH;BTN3A3;C4BPA;MICA
GO_Biological_Process_2023,Calcium-Mediated Signaling Using Intracellular Calcium Source (GO:0035584),6/20,0.010063042737057,0.0942038023498588,0,0,3.9648904199956014,18.234077858906662,SELP;PRNP;PTPRC;FKBP1B;DEFB1;CLU
GO_Biological_Process_2023,Positive Regulation Of Phospholipase Activity (GO:0010518),6/20,0.010063042737057,0.0942038023498588,0,0,3.9648904199956014,18.234077858906662,PDGFRA;CCL5;KIT;AGTR1;PLA2G5;FGF2
GO_Biological_Process_2023,Pulmonary Valve Development (GO:0003177),6/20,0.010063042737057,0.0942038023498588,0,0,3.9648904199956014,18.234077858906662,NOTCH1;HEY1;HEY2;SLIT2;SMAD6;TNFRSF1B
GO_Biological_Process_2023,Regulation Of Calcium Ion Import (GO:0090279),6/20,0.010063042737057,0.0942038023498588,0,0,3.9648904199956014,18.234077858906662,CXCL12;PLN;SLN;PDGFB;CCL3;CCL2
GO_Biological_Process_2023,Regulation Of Membrane Depolarization (GO:0003254),6/20,0.010063042737057,0.0942038023498588,0,0,3.9648904199956014,18.234077858906662,LRRK2;GJA5;FHL1;NEDD4L;SMAD7;SCN2B
GO_Biological_Process_2023,Xenobiotic Transport (GO:0042908),6/20,0.010063042737057,0.0942038023498588,0,0,3.9648904199956014,18.234077858906662,SLC22A4;SLC22A3;GJA1;ABCB1;ABCA8;ABCG2
GO_Biological_Process_2023,Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100),17/95,0.0101705459099382,0.0949326416242642,0,0,2.020580296896086,9.2709465243262,ACVRL1;CDKN1C;GDF10;CDKN2B;NOTCH1;CITED2;BMP6;TGFBR2;BMP5;CDH5;SDCBP;BMP2;DAB2;PPARG;ZNF423;LEFTY2;ENG
GO_Biological_Process_2023,Regulation Of Cholesterol Efflux (GO:0010874),8/32,0.0101869938329509,0.0949326416242642,0,0,3.0852593733949667,14.15098480994299,CETP;ABCA3;CAV1;APOA1;PPARG;ABCA8;PLTP;CES1
GO_Biological_Process_2023,Regulation Of Apoptotic Signaling Pathway (GO:2001233),10/45,0.0102507570733102,0.0953112153159475,0,0,2.645611457950789,12.11796855127652,CX3CR1;RB1;NR4A2;CTSL;BDNF;DAPK2;CTSH;TPD52L1;TNF;CTSS
GO_Biological_Process_2023,Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901016),7/26,0.0104786687673033,0.0972108933615375,0,0,3.4092186317950937,15.540628693069776,ITGB1;FHL1;CASQ2;NEDD4L;ANK2;ATP1B3;KCNAB1
GO_Biological_Process_2023,Regulation Of Endocytosis (GO:0030100),13/66,0.0105844469852498,0.0979396560650338,0,0,2.272467598080174,10.336022587575563,CD151;STON1;DLL1;FGR;HCK;DAB2;PTPRC;SYT11;GPC3;CDH13;PRKD1;LETMD1;SNCA
GO_Biological_Process_2023,Arachidonic Acid Metabolic Process (GO:0019369),11/52,0.0106047794622493,0.0979396560650338,0,0,2.484743551139215,11.296763527701314,PTGIS;CYP2U1;PLA2G4C;ALOX15;CYP1A2;TBXAS1;ABHD6;PTGDS;CYP2F1;MGLL;PTGS1
GO_Biological_Process_2023,Positive Regulation Of Proteolysis (GO:0045862),12/59,0.0106912487622228,0.098517345976725,0,0,2.365020093954293,10.733241039546684,CCBE1;CTSL;BAD;IL1B;CAPN3;CTSH;TNFRSF1B;FGFR4;TNF;CTSS;CTSC;NKD2
GO_Biological_Process_2023,Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),31/207,0.0108858337606683,0.100086493884359,0,0,1.6358527452277452,7.394533696950752,CCL14;SEMA5A;LRRK2;PTPRO;NKD2;SCEL;FRAT1;HHEX;SOX17;TMEM88;GPC3;GPC5;RSPO1;IGFBP6;SOX7;WNT3A;CAV1;TMEM64;AXIN2;DKK2;DKK3;RNF146;PPM1A;SFRP1;BMP2;DAB2;SFRP5;GNAQ;SNAI2;FOLR1;RBMS3
GO_Biological_Process_2023,Positive Regulation Of Supramolecular Fiber Organization (GO:1902905),17/96,0.0112651761532201,0.1033435647552642,0,0,1.9948922940262048,8.949164767465264,RB1;SEMA5A;CCL24;CSF3;EDN1;GSN;CCL21;PRKCE;SYNPO2;PLEK;ALOX15;LMOD1;CLU;HCK;EFEMP2;SYNPO2L;CDC42EP2
GO_Biological_Process_2023,Regulation Of Protein Tyrosine Kinase Activity (GO:0061097),9/39,0.0113444622187361,0.1034048526878603,0,0,2.777235354573484,12.439308151393393,PRNP;RELN;PTPRC;HYAL2;CAV1;PDGFB;NEDD9;FCGR1A;GAS6
GO_Biological_Process_2023,Regulation Of Response To External Stimulus (GO:0032101),21/127,0.0114541331868959,0.1034048526878603,0,0,1.8376178025794616,8.213057528060537,PDGFRA;CAV1;ALOX15;CXCR4;SAMHD1;AGER;SELE;EFNB2;FGR;BST1;HCK;IRF1;ALOX5;AGTR1;CASP1;CD36;GGT1;LETMD1;FCGR2B;PIK3AP1;MGLL
GO_Biological_Process_2023,3'-Phosphoadenosine 5'-Phosphosulfate Metabolic Process (GO:0050427),5/15,0.0115480049129438,0.1034048526878603,0,0,4.624358974358974,20.6303872159274,SULT1A1;TPST2;PAPSS2;SULT1A3;SULT1A2
GO_Biological_Process_2023,B Cell Mediated Immunity (GO:0019724),5/15,0.0115480049129438,0.1034048526878603,0,0,4.624358974358974,20.6303872159274,CD74;FCER1G;IL2RB;TLR8;FCGR2B
GO_Biological_Process_2023,Defense Response To Protozoan (GO:0042832),5/15,0.0115480049129438,0.1034048526878603,0,0,4.624358974358974,20.6303872159274,CLEC7A;SLC11A1;NKG7;DEFA1;GBP4
GO_Biological_Process_2023,Dendritic Cell Chemotaxis (GO:0002407),5/15,0.0115480049129438,0.1034048526878603,0,0,4.624358974358974,20.6303872159274,CCR1;CCL21;CCL5;CXCR4;CLU
GO_Biological_Process_2023,Digestive Tract Morphogenesis (GO:0048546),5/15,0.0115480049129438,0.1034048526878603,0,0,4.624358974358974,20.6303872159274,PDGFRA;SOX17;FOXF1;ID2;TCF21
GO_Biological_Process_2023,Negative Regulation Of Phagocytosis (GO:0050765),5/15,0.0115480049129438,0.1034048526878603,0,0,4.624358974358974,20.6303872159274,PLSCR1;SYT11;CD47;CD300LF;FCGR2B
GO_Biological_Process_2023,Positive Regulation Of Cell Activation (GO:0050867),5/15,0.0115480049129438,0.1034048526878603,0,0,4.624358974358974,20.6303872159274,SELP;GP9;PLEK;LILRA2;TLR4
GO_Biological_Process_2023,Presynapse Assembly (GO:0099054),5/15,0.0115480049129438,0.1034048526878603,0,0,4.624358974358974,20.6303872159274,FZD1;PTPRD;NLGN4X;WNT3A;WNT7A
GO_Biological_Process_2023,Protein Localization To Cell-Cell Junction (GO:0150105),5/15,0.0115480049129438,0.1034048526878603,0,0,4.624358974358974,20.6303872159274,CDH5;CGNL1;ACTG1;JAK1;TJP2
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Proliferation (GO:0050671),14/74,0.0116377697139235,0.103805580672817,0,0,2.1620298815043792,9.628598910584689,CD86;CD74;TFRC;IL15;LILRB2;TNFSF13B;HLA-E;BST1;IL6;PTPRC;CD209;IL1B;CCL5;HLA-DPA1
GO_Biological_Process_2023,Notch Signaling Involved In Heart Development (GO:0061314),4/10,0.0117943704187614,0.103805580672817,0,0,6.164018452075859,27.36906139960925,NOTCH1;HEY1;HEY2;SNAI2
GO_Biological_Process_2023,Midbrain Dopaminergic Neuron Differentiation (GO:1904948),4/10,0.0117943704187614,0.103805580672817,0,0,6.164018452075859,27.36906139960925,FZD1;NR4A2;WNT3A;WNT2
GO_Biological_Process_2023,Negative Regulation Of Natural Killer Cell Mediated Immunity (GO:0002716),4/10,0.0117943704187614,0.103805580672817,0,0,6.164018452075859,27.36906139960925,KLRD1;KIR2DL4;MICA;HLA-E
GO_Biological_Process_2023,Negative Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060394),4/10,0.0117943704187614,0.103805580672817,0,0,6.164018452075859,27.36906139960925,SNX25;PPARG;SMAD6;SMAD7
GO_Biological_Process_2023,Negative Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000650),4/10,0.0117943704187614,0.103805580672817,0,0,6.164018452075859,27.36906139960925,GRP;PRKCE;NEDD4L;PCSK9
GO_Biological_Process_2023,Positive Regulation Of Protein Depolymerization (GO:1901881),4/10,0.0117943704187614,0.103805580672817,0,0,6.164018452075859,27.36906139960925,SEMA5A;SLN;PLEK;NES
GO_Biological_Process_2023,Regulation Of Opsonization (GO:1903027),4/10,0.0117943704187614,0.103805580672817,0,0,6.164018452075859,27.36906139960925,FCN1;COLEC11;FCN3;PLA2G5
GO_Biological_Process_2023,Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),40/284,0.0118420889396372,0.1040033354847884,0,0,1.523862517656123,6.759999252418144,EPHB6;PDGFB;NEDD9;ADRB2;FGF2;ART4;EFNB2;SOCS2;GHR;FLRT3;CHN1;PDK4;MAPK1;AP3S1;ROS1;PDGFRA;KL;NTRK2;ANGPT1;BDNF;CAV2;RARRES2;TIE1;VEGFC;IGF1;SORBS1;GFRA2;FGR;HCK;DOK2;CD8A;DOK6;KIT;FGF18;ROR1;PRKD1;TEK;FGFR4;CRK;ANGPTL1
GO_Biological_Process_2023,Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163),10/46,0.0119795851037144,0.1045421844114405,0,0,2.5719794344473006,11.379854999910918,RB1;NOTCH1;IL15;LAMA4;PLCL1;ALDH1A1;ID1;ZNF423;TLR4;IL18R1
GO_Biological_Process_2023,Regulation Of Fibroblast Proliferation (GO:0048145),10/46,0.0119795851037144,0.1045421844114405,0,0,2.5719794344473006,11.379854999910918,CD74;PDGFRA;SFRP1;CDK6;PLA2G1B;PDGFB;IGF1;GAS6;WNT2;AQP1
GO_Biological_Process_2023,Response To Hydrogen Peroxide (GO:0042542),10/46,0.0119795851037144,0.1045421844114405,0,0,2.5719794344473006,11.379854999910918,EDN1;IL6;CAT;HP;HBB;TNFAIP3;HMOX1;HBA1;CLU;AQP1
GO_Biological_Process_2023,Actin Polymerization Or Depolymerization (GO:0008154),11/53,0.0122310319218494,0.1062861191689831,0,0,2.425448265726044,10.681138032846334,ENAH;PREX1;GSN;WDR1;WIPF1;FAM107A;ANG;GHRL;AIF1;WASF3;GAS7
GO_Biological_Process_2023,Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117),11/53,0.0122310319218494,0.1062861191689831,0,0,2.425448265726044,10.681138032846334,CAST;DNAJB6;LAMP3;GAS6;CST7;KLF4;TNF;CD44;CST5;AQP1;SNCA
GO_Biological_Process_2023,Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537),8/33,0.0123211096315706,0.1066190138076458,0,0,2.9616846430405754,13.02087255617518,NOTCH1;MMRN2;PPARG;VASH1;MEOX2;KLF4;FGF2;TNF
GO_Biological_Process_2023,Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916),8/33,0.0123211096315706,0.1066190138076458,0,0,2.9616846430405754,13.02087255617518,STX7;HLA-DRA;CD1E;CD1C;IL12RB1;MICA;HLA-DRB1;HLA-E
GO_Biological_Process_2023,Extracellular Matrix Organization (GO:0030198),27/176,0.0123481584432139,0.1066290663052373,0,0,1.6820017265866496,7.391133296505777,ECM2;COL13A1;COL14A1;DPT;CTSS;ADAMTS1;HAS1;SPOCK2;MMP28;SLC39A8;CTSG;ADAMTS8;TPSAB1;GPM6B;CRTAP;GSN;NPNT;MMP23B;COL4A3;MMP23A;ST7;COL4A5;LCP1;GAS6;RECK;MATN3;MATN2
GO_Biological_Process_2023,Regulation Of Cell Adhesion (GO:0030155),23/144,0.0126220844285836,0.1087664555676484,0,0,1.7634789452971271,7.710471807442726,SEMA5A;ACVRL1;LAMA2;ANGPT1;DUSP1;PDE3B;CXCR4;FBLN1;GPR4;TNF;ZDHHC2;DLL1;PKHD1;CXCL12;PODXL;HYAL1;CCL5;MYADM;DACT2;RAC2;LPXN;CDH13;RSU1
GO_Biological_Process_2023,Regulation Of Neuron Apoptotic Process (GO:0043523),18/105,0.0128814328081102,0.1104504990262993,0,0,1.918145728374842,8.347709446151951,SRPK2;CNTFR;EGR1;PRNP;NTRK2;BDNF;WFS1;PLA2G3;PCSK9;CLU;TNF;MAG;UBB;CCL3;CCL2;NUPR1;FCGR2B;PPARGC1A
GO_Biological_Process_2023,Lipid Catabolic Process (GO:0016042),6/21,0.0129453654109432,0.1104504990262993,0,0,3.7003591585428426,16.085525789851545,HSD11B1;PLA2G1B;CYP1A2;LCP1;CES1;PLA1A
GO_Biological_Process_2023,Peptide Catabolic Process (GO:0043171),6/21,0.0129453654109432,0.1104504990262993,0,0,3.7003591585428426,16.085525789851545,ENPEP;MME;ANPEP;DPEP2;CTSH;NAALADL1
GO_Biological_Process_2023,Regulation Of Anoikis (GO:2000209),6/21,0.0129453654109432,0.1104504990262993,0,0,3.7003591585428426,16.085525789851545,ITGB1;NOTCH1;CAV1;PDK4;SNAI2;MCL1
GO_Biological_Process_2023,Activation Of Phospholipase C Activity (GO:0007202),7/27,0.0129784028960254,0.1104504990262993,0,0,3.2385780287474333,14.069900615189258,CD86;ITK;EDNRA;GNAQ;C5AR1;ANG;SELE
GO_Biological_Process_2023,Regulation Of Peptidase Activity (GO:0052547),7/27,0.0129784028960254,0.1104504990262993,0,0,3.2385780287474333,14.069900615189258,CSTA;CTSL;CAV1;CTSH;CST7;CTSS;PSMB8
