Symbol,log2FC,p_value,FDR,consistency,significant
ZBTB32,0.010602409638554237,0.8967168715742834,0.9304379318398632,0.5060240963855421,False
ZBTB33,0.354710843373494,5.4188940415731484e-05,0.00014709417884936076,0.6867469879518072,False
ZBTB34,0.14137349397590362,0.04479512681280996,0.07901733643862748,0.5180722891566265,False
ZBTB37,-0.030024096385542175,0.4298178588659862,0.5420396733034596,0.5060240963855421,False
ZBTB38,-0.8619638554216869,3.279882691609153e-10,1.5451891791580898e-09,0.7951807228915663,False
ZBTB39,0.11600000000000009,0.19740186012902752,0.2886980926520529,0.5421686746987951,False
ZBTB4,-0.9127831325301202,6.93359149421342e-26,2.2215436727051564e-24,0.963855421686747,False
ZBTB40,0.9036746987951807,5.573751563585185e-13,3.5193904139391192e-12,0.8674698795180723,False
ZBTB41,0.38299999999999995,0.0005360065802241578,0.0012907996403732085,0.6506024096385542,False
ZBTB44,-0.1397590361445783,0.172995586122963,0.258896236570665,0.5662650602409639,False
ZBTB5,0.2509638554216867,0.0034974730456756786,0.007536482659833074,0.6867469879518072,False
ZBTB7A,0.48381927710843387,2.1564396665814114e-06,6.7870623676643705e-06,0.7349397590361446,False
ZBTB7B,0.6555903614457832,1.4663409702433133e-10,7.153157101244466e-10,0.7710843373493976,False
ZBTB8,0.7978313253012048,2.62212201610501e-11,1.3856830928481816e-10,0.8313253012048193,False
ZBTB8OS,0.24527710843373496,0.0214677036913029,0.04067766884453641,0.6265060240963856,False
ZBTB9,0.7865180722891565,8.259326763383624e-21,1.3323860041882014e-19,0.8795180722891566,False
ZC3H10,-0.07953012048192772,0.3120119055643563,0.41948963521600385,0.5903614457831325,False
ZC3H11A,0.03608433734939758,0.3895582957673847,0.5013843491005903,0.5421686746987951,False
ZC3H12A,0.14732530120481935,0.296991525103004,0.40343146084047526,0.5783132530120482,False
ZC3H12B,-1.273722891566265,7.053388219460063e-18,7.897807935874296e-17,0.8554216867469879,True
ZC3H14,-0.367987951807229,8.586170434413091e-05,0.0002275335165119469,0.7228915662650602,False
ZC3H15,0.2693493975903615,0.0039587862562527045,0.00845817774074652,0.6626506024096386,False
ZC3H3,0.5751807228915663,1.1227908239689977e-14,8.585451927193057e-14,0.8433734939759037,False
ZC3H5,0.15340963855421688,0.05794049455468392,0.09948074383958688,0.5542168674698795,False
ZC3H6,-0.015783132530120467,0.8398267208999683,0.889882618172152,0.4939759036144578,False
ZC3H7A,-0.21728915662650602,0.03523708980582379,0.06371679328027274,0.5903614457831325,False
ZC3H7B,-0.014819277108433773,0.8375723906934814,0.8882708695698753,0.5060240963855421,False
ZC3H8,0.3355060240963856,6.0002042827223903e-05,0.00016197495432136843,0.6746987951807228,False
ZC3HAV1,0.7437951807228917,3.2728954004384107e-10,1.5421829780913717e-09,0.8554216867469879,False
ZC3HAV1L,0.13293975903614458,0.10207617192971233,0.16380608174426806,0.6024096385542169,False
ZC3HC1,0.4473614457831325,1.0777600461259516e-12,6.611578387616158e-12,0.7951807228915663,False
ZCCHC10,-0.052084337349397616,0.47747794316148134,0.5878357952975264,0.5180722891566265,False
ZCCHC11,0.2986867469879519,0.0035703523969347435,0.007682463416900946,0.6506024096385542,False
ZCCHC12,-0.05065060240963858,0.7677197223860374,0.8349345818015043,0.5662650602409639,False
ZCCHC13,0.04628915662650603,0.19905920717832626,0.29063740992978765,0.5662650602409639,False
ZCCHC14,0.0015542168674698529,0.9846265807131989,0.9896448268872735,0.5060240963855421,False
ZCCHC16,-0.05533734939759035,0.44820116644519925,0.5598663298814627,0.6024096385542169,False
ZCCHC17,0.25237349397590364,4.5972170510367454e-07,1.5527509529789538e-06,0.7108433734939759,False
ZCCHC2,-0.005759036144578316,0.8877176780434146,0.9239643944613561,0.5301204819277109,False
ZCCHC3,-0.11607228915662655,0.13587065476952445,0.2102268250417651,0.5542168674698795,False
ZCCHC4,-0.03081927710843375,0.6076749861482367,0.7072448987038948,0.5783132530120482,False
ZCCHC5,-0.3871807228915663,8.847437189053453e-09,3.5675828513158956e-08,0.7831325301204819,False
ZCCHC6,1.2103975903614457,2.1640728504414104e-12,1.2818163752090683e-11,0.8554216867469879,True
ZCCHC7,-0.10321686746987939,0.20796622257931596,0.3016340195221094,0.5662650602409639,False
ZCCHC8,0.05836144578313258,0.4829904002482239,0.5930911116405795,0.4819277108433735,False
ZCCHC9,-0.11309638554216855,0.1890666429085708,0.2785576762375654,0.5060240963855421,False
ZCD1,0.47914457831325297,2.5625167521023472e-08,9.877337299012685e-08,0.7469879518072289,False
ZCRB1,-0.47202409638554216,0.00017125226146457663,0.0004385602508213035,0.6626506024096386,False
ZCSL2,-0.15216867469879508,0.15517422493778132,0.23596128406558023,0.5421686746987951,False
ZCSL3,0.05989156626506025,0.612261763209382,0.7109379367404572,0.5542168674698795,False
ZCWPW1,-0.04460240963855417,0.7197902321706131,0.7991037969199388,0.46987951807228917,False
ZCWPW2,-0.36281927710843376,0.00010306142924719146,0.00027077174016818656,0.6746987951807228,False
ZD52F10,-0.8613373493975905,5.02758421036919e-07,1.692493612700704e-06,0.6867469879518072,False
ZDHHC1,-0.46655421686746995,0.0001518193171210105,0.00039080071107543325,0.6385542168674698,False
ZDHHC11,-0.07885542168674683,0.6574575580162627,0.7492595204915882,0.4939759036144578,False
ZDHHC12,0.6805903614457831,1.4353636249518928e-14,1.0825867364001231e-13,0.8313253012048193,False
ZDHHC13,-0.5072650602409638,0.0009150077378036236,0.0021381277532583984,0.6385542168674698,False
ZDHHC14,-0.7113855421686749,1.5197426610945844e-08,5.98027164422142e-08,0.7710843373493976,False
ZDHHC15,-0.46756626506024085,4.409939000921933e-05,0.00012098441516602392,0.7349397590361446,False
ZDHHC16,0.19208433734939762,0.011083689678228467,0.022139530889928722,0.6385542168674698,False
ZDHHC17,-0.17331325301204822,0.08622163170184544,0.14118681195255844,0.6024096385542169,False
ZDHHC18,0.6893493975903614,3.793660586461345e-15,3.0745691404771145e-14,0.8554216867469879,False
ZDHHC19,-1.1514578313253014,1.7474805886089645e-13,1.157103232020095e-12,0.8795180722891566,True
ZDHHC2,-1.0131686746987953,1.4600048966231133e-14,1.1005192465212445e-13,0.8433734939759037,True
ZDHHC20,0.19297590361445782,0.016442520864751044,0.03181455208391136,0.5662650602409639,False
ZDHHC21,0.29118072289156627,0.0015958614866324204,0.0036078126917203214,0.6144578313253012,False
ZDHHC22,0.19066265060240956,0.0015530956881678157,0.0035155044316210727,0.6265060240963856,False
ZDHHC23,0.6317349397590362,3.035581260417298e-08,1.1609318590651843e-07,0.7349397590361446,False
ZDHHC24,0.5990843373493975,7.840391744413306e-09,3.177119560017116e-08,0.8192771084337349,False
ZDHHC3,-0.5869518072289156,4.409328992204554e-10,2.048079780202371e-09,0.7710843373493976,False
ZDHHC4,0.010168674698795194,0.8295133481920253,0.882040525726442,0.46987951807228917,False
ZDHHC5,0.3028674698795179,2.0302275078080348e-08,7.88895491043782e-08,0.7590361445783133,False
ZDHHC6,0.027216867469879513,0.7003220379165926,0.7837839357968464,0.5421686746987951,False
ZDHHC7,-0.07419277108433736,0.24562870569917689,0.34556181347050047,0.5301204819277109,False
ZDHHC8,-0.02749397590361448,0.7195726847732364,0.7989320080579206,0.5421686746987951,False
ZDHHC9,-0.19296385542168676,0.11378077434612263,0.180100976814669,0.5421686746987951,False
ZF,0.763289156626506,1.0171285856230447e-11,5.604451206032111e-11,0.8072289156626506,False
ZFAND1,-0.3956385542168675,3.709953852591975e-08,1.4080445473659534e-07,0.7228915662650602,False
ZFAND2A,-0.08224096385542176,0.34551858073597785,0.45527491033942497,0.5542168674698795,False
ZFAND2B,-0.05910843373493972,0.28767969728211495,0.39336584245401796,0.5060240963855421,False
ZFAND3,0.31828915662650603,1.8572507401829616e-05,5.308219169784804e-05,0.6506024096385542,False
ZFAND6,-1.3424939759036143,2.192088372173946e-12,1.2981081980471412e-11,0.8072289156626506,True
ZFHX1B,-2.314903614457831,1.3286535436781024e-36,2.2685198759175116e-34,1.0,True
ZFHX2,1.2531686746987953,2.290865462225145e-17,2.411237788953566e-16,0.9036144578313253,True
ZFHX4,0.22554216867469878,0.0007339396240934176,0.0017362306153000321,0.6265060240963856,False
ZFP1,0.14763855421686747,0.18113786023561526,0.26894754081907624,0.5301204819277109,False
ZFP106,-1.3890120481927708,1.1270196555214642e-35,1.6017530746629076e-33,0.9759036144578314,True
ZFP161,-0.3517710843373493,7.269510971407603e-09,2.9547269390095772e-08,0.7469879518072289,False
ZFP2,-0.8638192771084338,2.617888810698311e-10,1.2464737290691567e-09,0.7951807228915663,False
ZFP260,0.8274578313253013,2.6022699500213947e-15,2.1487097542533033e-14,0.8433734939759037,False
ZFP28,-0.2951445783132531,3.3562078961121925e-06,1.0346816393249414e-05,0.7349397590361446,False
ZFP3,-0.6906506024096385,2.581723013901023e-08,9.946847413848557e-08,0.7349397590361446,False
ZFP36,-2.0292650602409643,5.694441647528545e-31,3.9259239976456964e-29,0.9879518072289156,True
ZFP36L1,0.18457831325301213,0.08885558568713305,0.14493082643333108,0.6144578313253012,False
ZFP36L2,-1.8735783132530117,4.3719243975928675e-23,9.571579748258396e-22,0.9156626506024096,True
ZFP37,-0.003518072289156678,0.978732838120211,0.9850442458273596,0.46987951807228917,False
ZFP41,0.11143373493975899,0.06620805397111887,0.11195300053341735,0.6265060240963856,False
ZFP42,0.5366867469879519,0.0049307780186924515,0.010403831201421247,0.6385542168674698,False
ZFP64,0.4350481927710842,5.412291274360793e-06,1.6333177938284527e-05,0.6987951807228916,False
ZFP90,-0.07430120481927711,0.29066732742640683,0.3966409274112423,0.4819277108433735,False
ZFP91,1.3405783132530118,2.7085599721302757e-20,4.0942225603680457e-19,0.9036144578313253,True
ZFP95,0.4743975903614458,5.1033316551004735e-09,2.1124106297714944e-08,0.7951807228915663,False
ZFPL,0.7671204819277109,2.4686377185628354e-12,1.451737021734594e-11,0.7831325301204819,False
ZFPL1,0.5366506024096384,3.821898642323036e-14,2.7338440001454075e-13,0.8554216867469879,False
ZFPM1,0.2735180722891567,0.014395965600778306,0.028163131719763156,0.6506024096385542,False
ZFPM2,-1.4165301204819278,7.920570532709521e-21,1.2793607260452711e-19,0.8795180722891566,True
ZFR,0.12456626506024103,0.029904081459061642,0.054896798406590286,0.6024096385542169,False
ZFX,-0.3728795180722892,0.00144787837065108,0.0032911030869695744,0.6746987951807228,False
ZFY,-0.19139759036144574,0.016151527647846345,0.031311046510798676,0.5542168674698795,False
ZFYVE1,-0.10691566265060244,0.1416005182937849,0.21791284165470254,0.5903614457831325,False
ZFYVE16,-0.42997590361445787,1.6312304983439232e-05,4.6912168073558e-05,0.7108433734939759,False
ZFYVE19,0.772433734939759,5.819498304966216e-14,4.069489743769668e-13,0.8554216867469879,False
ZFYVE20,-0.15477108433734937,0.009312194926541437,0.018825670608011297,0.6506024096385542,False
ZFYVE21,-0.33826506024096387,4.5274675506677654e-07,1.5302082435098706e-06,0.7228915662650602,False
ZFYVE26,-0.41202409638554216,7.4472191158932555e-09,3.0238250761710964e-08,0.7590361445783133,False
ZFYVE27,0.8075903614457833,1.2320799535486198e-10,6.061518858688239e-10,0.8192771084337349,False
ZFYVE28,0.29366265060240965,0.00018628433636542317,0.00047476192317535217,0.5903614457831325,False
ZFYVE9,0.14493975903614456,0.0067964934499756486,0.01403090427084153,0.5903614457831325,False
ZG16,0.21233734939759036,0.008740386801300529,0.017740181923175797,0.5903614457831325,False
ZGPAT,1.023698795180723,9.20445426133497e-19,1.1461640548622693e-17,0.9036144578313253,True
ZHX1,-0.7989518072289156,9.738441818640888e-09,3.910131942333084e-08,0.7590361445783133,False
ZHX2,-0.6128192771084336,1.2637507561977822e-09,5.585444620860246e-09,0.7831325301204819,False
ZHX3,-1.0242530120481927,9.021130144884066e-22,1.6416133825883452e-20,0.891566265060241,True
ZIC1,0.08562650602409635,0.10587670590901592,0.1692218004853531,0.5060240963855421,False
ZIC2,1.868662650602409,3.664615469270476e-12,2.1130511681378262e-11,0.7831325301204819,True
ZIC3,-0.15807228915662652,0.012679443043945129,0.025075017960040743,0.6024096385542169,False
ZIC4,0.06850602409638554,0.22295692342079312,0.31956865918220617,0.4457831325301205,False
ZIC5,-0.09772289156626511,0.09937646875979,0.1600188217766351,0.5542168674698795,False
ZIK1,-0.02965060240963851,0.8203662666008169,0.8755713132373208,0.5542168674698795,False
ZIM2,0.023879518072289153,0.5732041129312108,0.6774647863484654,0.4819277108433735,False
ZIM3,-0.09360240963855423,0.09280426394023358,0.15061821209821644,0.5783132530120482,False
ZKSCAN1,1.6769277108433736,3.2508886424591644e-19,4.2806732434866015e-18,0.8795180722891566,True
ZMAT1,0.7956867469879518,1.744351674736584e-09,7.592182481659314e-09,0.7710843373493976,False
ZMAT2,0.09127710843373495,0.058864943310409944,0.10088413889900492,0.6144578313253012,False
ZMAT3,1.3854578313253012,1.143184110777611e-15,9.85754530655633e-15,0.8313253012048193,True
ZMAT5,-0.3659518072289156,0.0032447766574427335,0.007020506732891915,0.6385542168674698,False
ZMIZ2,0.6249638554216868,8.460794357496736e-19,1.0592648053873866e-17,0.9156626506024096,False
ZMPSTE24,0.1898795180722891,0.0017783029712474605,0.003991884548533962,0.6385542168674698,False
ZMYM1,0.8819638554216868,2.7369492262820437e-14,1.9967877349187038e-13,0.9156626506024096,False
ZMYM2,-0.0738072289156626,0.3504844300349094,0.46079193282109016,0.5662650602409639,False
ZMYM3,0.9835301204819275,6.547644198490827e-20,9.46970258155808e-19,0.9156626506024096,False
ZMYM4,0.3394698795180724,0.00012227568362469497,0.0003182620617364682,0.7108433734939759,False
ZMYM5,0.11212048192771086,0.22988483805068158,0.32745648392544413,0.5180722891566265,False
ZMYM6,-1.0167831325301204,1.0998081055686983e-19,1.544101446228901e-18,0.9036144578313253,True
ZMYND10,-1.7319638554216865,1.3840418352981015e-09,6.0885395625079895e-09,0.7831325301204819,True
ZMYND11,-0.07495180722891565,0.24210827511009078,0.3418947831696203,0.5180722891566265,False
ZMYND12,-0.5564457831325302,0.0005758062830008136,0.00138167438592159,0.5903614457831325,False
ZMYND15,-1.2674939759036143,9.561983848444928e-18,1.0521490878219677e-16,0.9518072289156626,True
ZMYND17,0.047506024096385574,0.3584377788593098,0.46920084939364565,0.5060240963855421,False
ZMYND19,1.1995542168674698,2.926336269337902e-30,1.8291399187212832e-28,0.963855421686747,True
ZMYND8,0.8900722891566266,2.3495578070105534e-19,3.1592362901875514e-18,0.9156626506024096,False
ZNF10,-0.36381927710843376,0.00595518836828207,0.01241396198697934,0.5662650602409639,False
ZNF100,0.04330120481927713,0.41085042207873,0.5231248617458905,0.5903614457831325,False
ZNF101,0.2198192771084337,0.028111223673476418,0.0519164813250991,0.5662650602409639,False
ZNF114,1.336831325301205,2.400253217521047e-12,1.414137143439913e-11,0.8313253012048193,True
ZNF117,0.07571084337349396,0.060542561539133975,0.10341095511988507,0.5783132530120482,False
ZNF11B,0.16713253012048201,0.0961172880380591,0.15537068291321793,0.5301204819277109,False
ZNF12,1.1480361445783134,3.625041720277788e-14,2.6021744177163355e-13,0.891566265060241,True
ZNF121,0.263421686746988,0.0021949517715953663,0.00486706727533448,0.6144578313253012,False
ZNF124,-0.05148192771084339,0.5077448133375295,0.6166281392288698,0.5783132530120482,False
ZNF131,0.14385542168674692,0.0556100542305326,0.09584822355181227,0.5662650602409639,False
ZNF132,-0.2746987951807229,0.005833674681115257,0.012179621164347322,0.6385542168674698,False
ZNF133,0.30404819277108447,0.0005606031089341109,0.0013473540945945944,0.6265060240963856,False
ZNF134,-0.1520240963855422,0.08877996753785596,0.14483534527145414,0.6024096385542169,False
ZNF135,-0.14232530120481932,0.3217632649133435,0.4297835482198603,0.5542168674698795,False
ZNF136,0.4961204819277109,4.810715571420275e-06,1.4581747186575932e-05,0.6987951807228916,False
ZNF137,0.4878313253012048,6.382974786369707e-05,0.00017177920085184104,0.6626506024096386,False
ZNF138,0.09595180722891569,0.2737770308338304,0.37797187086409323,0.5180722891566265,False
ZNF14,1.6836144578313255,2.8722468585746593e-16,2.6532302135853064e-15,0.8192771084337349,True
ZNF140,0.5063373493975905,6.9518342448086e-06,2.0730824427139935e-05,0.6987951807228916,False
ZNF141,0.1150602409638554,0.019241325458779376,0.03677957169369204,0.5662650602409639,False
ZNF142,0.5346506024096387,2.152963574725723e-15,1.7987321294260226e-14,0.9036144578313253,False
ZNF143,0.2111927710843374,0.01002157393051926,0.02015405856066482,0.5903614457831325,False
ZNF146,0.718277108433735,6.964382357054081e-10,3.1660808999902754e-09,0.8192771084337349,False
ZNF148,0.9419036144578314,1.7488846970822675e-16,1.6564269059483577e-15,0.9156626506024096,False
ZNF154,-0.4841445783132531,4.2263621182732905e-07,1.4343470155932832e-06,0.7108433734939759,False
ZNF155,-0.05525301204819271,0.5408743593582274,0.6482043327319716,0.5060240963855421,False
ZNF157,0.052036144578313265,0.28703631180737965,0.3926757100678786,0.5060240963855421,False
ZNF16,0.13331325301204808,0.08497115491216208,0.13935444694207086,0.6024096385542169,False
ZNF160,0.7719759036144578,2.2137081871161198e-09,9.525834959444196e-09,0.7951807228915663,False
ZNF161,-0.2535903614457832,7.715435382069961e-05,0.0002055079846297349,0.6987951807228916,False
ZNF165,0.7347349397590361,2.8363186568890634e-08,1.0888176645730764e-07,0.7831325301204819,False
ZNF167,-0.49496385542168675,1.8596839778146795e-05,5.314576544103061e-05,0.6626506024096386,False
ZNF169,0.3485662650602409,7.635060316554728e-06,2.2688463316569592e-05,0.6746987951807228,False
ZNF17,-0.2497710843373495,0.0021305386262726617,0.004734116748395189,0.6746987951807228,False
ZNF174,0.3404216867469879,0.0003470549357029293,0.000857525015955956,0.7108433734939759,False
ZNF175,-0.47669879518072295,3.032010820593842e-06,9.390595967361498e-06,0.7228915662650602,False
ZNF177,-0.2802289156626506,0.03831870232085356,0.06878547749382688,0.5180722891566265,False
ZNF179,-0.19695180722891567,0.04746988564327589,0.08333682221826917,0.5662650602409639,False
ZNF18,0.5229879518072289,2.687579812606838e-09,1.1479521563585957e-08,0.7590361445783133,False
ZNF180,-0.057096385542168664,0.1249446368969427,0.1953892035073901,0.5542168674698795,False
ZNF181,-0.5346626506024096,1.3103150222960993e-06,4.209953797324168e-06,0.7951807228915663,False
ZNF182,0.45486746987951815,1.0488313822647727e-06,3.4050881016865513e-06,0.7831325301204819,False
ZNF184,0.16391566265060237,0.1346222778639895,0.20853317276173156,0.5060240963855421,False
ZNF185,-0.23740963855421685,0.023804649476878582,0.04466334410294204,0.5662650602409639,False
ZNF187,-0.3203253012048193,2.126866065001483e-05,6.0300315049189484e-05,0.6506024096385542,False
ZNF189,-0.02226506024096392,0.7822556025324194,0.8465826323924664,0.5662650602409639,False
ZNF19,-0.017975903614457864,0.7079924388783938,0.7899012211677194,0.5421686746987951,False
ZNF192,-0.038493975903614405,0.5247947646012585,0.6329183090668444,0.5421686746987951,False
ZNF193,0.6011084337349398,1.6397890624851413e-12,9.857333116640357e-12,0.8554216867469879,False
ZNF195,1.048855421686747,1.471019537105855e-13,9.842908212512612e-13,0.8554216867469879,True
ZNF197,0.12179518072289162,0.27867786189080057,0.3832830349189637,0.6144578313253012,False
ZNF198,0.8138192771084337,9.98173768708633e-16,8.660825605712013e-15,0.8795180722891566,False
ZNF2,0.22198795180722897,0.007671364946397243,0.015704476079210255,0.6746987951807228,False
ZNF20,-0.10438554216867475,0.15118337685702238,0.23063714963076573,0.5783132530120482,False
ZNF200,0.030457831325301155,0.72900971453432,0.8055458869716033,0.4457831325301205,False
ZNF202,0.5302048192771084,4.678993059434785e-08,1.754363794134428e-07,0.7469879518072289,False
ZNF204,-0.4496746987951809,0.0018513728390784896,0.0041463971323317875,0.6746987951807228,False
ZNF205,0.9926626506024095,1.2151272338726188e-17,1.316560341981236e-16,0.8554216867469879,False
ZNF206,0.30306024096385537,0.02384829198652386,0.04473533019740208,0.5662650602409639,False
ZNF207,0.4127469879518072,1.0761290265231856e-14,8.243517746085468e-14,0.8795180722891566,False
ZNF208,0.008831325301204842,0.8163365381214001,0.8725572395376865,0.5060240963855421,False
ZNF21,-0.07973493975903614,0.33083200480095853,0.4394510339461354,0.5542168674698795,False
ZNF211,0.0389036144578313,0.6638128301420091,0.7544906473909311,0.5060240963855421,False
ZNF212,0.7494337349397591,1.8011247417345406e-17,1.9211997245168435e-16,0.9156626506024096,False
ZNF213,0.4844939759036145,6.949817624831347e-08,2.557548971151591e-07,0.7108433734939759,False
ZNF214,0.05914457831325295,0.4328736139355103,0.5451679384477273,0.5662650602409639,False
ZNF215,0.7720963855421685,1.2206839408811192e-07,4.377530230619633e-07,0.7349397590361446,False
ZNF217,0.8329759036144578,4.1758309748821936e-15,3.361808227879842e-14,0.8554216867469879,False
ZNF218,0.21715662650602402,0.20602183195204404,0.2993258369423187,0.5662650602409639,False
ZNF219,-0.23657831325301198,0.01602878575472519,0.03109205563097284,0.5903614457831325,False
ZNF22,-0.7352771084337348,2.9489483107796846e-14,2.141017266730456e-13,0.8192771084337349,False
ZNF221,-0.027361445783132533,0.4511143306041572,0.5628696145259581,0.5421686746987951,False
ZNF222,-0.08561445783132535,0.21178431256129432,0.30628121832524174,0.5903614457831325,False
ZNF223,1.5574096385542167,4.610891010923895e-13,2.9384034899274525e-12,0.7831325301204819,True
ZNF224,0.3030120481927711,0.008569330932073222,0.01741244240510725,0.5903614457831325,False
ZNF225,-0.0007108433734939992,0.9939082275656218,0.9959439620793059,0.5180722891566265,False
ZNF226,-0.49737349397590347,6.343598870146837e-05,0.0001708098595009902,0.6867469879518072,False
ZNF227,0.10753012048192778,0.33817196984746434,0.44747190850512286,0.6144578313253012,False
ZNF228,-0.0663132530120482,0.53777866419609,0.645364838772986,0.5180722891566265,False
ZNF229,0.00026506024096386904,0.9950585999297905,0.9967041019849543,0.4939759036144578,False
ZNF23,0.08081927710843374,0.39899708272907225,0.5112822135006093,0.5060240963855421,False
ZNF230,-0.583542168674699,7.141940233180604e-10,3.2427442358042936e-09,0.7951807228915663,False
ZNF232,-0.0614216867469879,0.45265704418175534,0.5643792983720768,0.5421686746987951,False
ZNF233,0.11333734939759037,0.06733423406763071,0.11366086621196506,0.5903614457831325,False
ZNF234,0.654144578313253,2.2918602395997747e-08,8.860930774379676e-08,0.7951807228915663,False
ZNF235,-0.2006265060240964,0.040888839328674695,0.07290537786348965,0.5662650602409639,False
ZNF236,-0.1973253012048192,0.045455795044858575,0.08012717751809882,0.6385542168674698,False
ZNF238,0.08567469879518073,0.14872708821291408,0.22747653003887056,0.6144578313253012,False
ZNF239,1.2762650602409638,2.4594013270588576e-19,3.299956210990366e-18,0.8795180722891566,True
ZNF24,-0.717433734939759,1.0732707871099142e-08,4.293758267664133e-08,0.7108433734939759,False
ZNF248,0.07130120481927704,0.5428040970741325,0.6499240471391693,0.5662650602409639,False
ZNF25,-1.152457831325301,5.29343910167462e-29,2.7207952851544768e-27,0.963855421686747,True
ZNF250,0.07242168674698801,0.42902043466801815,0.5412486911953573,0.5662650602409639,False
ZNF251,0.5596626506024096,2.4445359872953124e-07,8.503896556378059e-07,0.7469879518072289,False
ZNF253,0.01886746987951807,0.656595045613412,0.7486790354715253,0.5180722891566265,False
ZNF254,0.8132048192771085,1.4060990496618224e-08,5.5562534674428024e-08,0.7831325301204819,False
ZNF256,0.08453012048192776,0.4907235496280595,0.6004813421134119,0.6024096385542169,False
ZNF257,0.016373493975903586,0.638298412551955,0.7338023234362933,0.46987951807228917,False
ZNF259,0.5257710843373495,9.495495762719748e-10,4.257409450186648e-09,0.8072289156626506,False
ZNF26,0.7528915662650603,7.962675099958326e-14,5.494181029100619e-13,0.8554216867469879,False
ZNF263,0.22039759036144585,0.00023853706091281717,0.0006007110304516005,0.6746987951807228,False
ZNF264,0.11020481927710842,0.2612018987317806,0.3636101944589056,0.5783132530120482,False
ZNF265,0.9193253012048193,1.1901709772473855e-13,8.056931788497468e-13,0.8554216867469879,False
ZNF266,0.04824096385542174,0.6850534075355942,0.7715835962148809,0.5180722891566265,False
ZNF267,-0.002289156626506013,0.9653455660712332,0.976787495062134,0.5421686746987951,False
ZNF268,0.42286746987951807,2.3710671933695128e-05,6.690322692914863e-05,0.6265060240963856,False
ZNF271,-0.14743373493975903,0.06723257253396575,0.11350432313120237,0.5421686746987951,False
ZNF273,0.2601686746987952,0.0007149534917371774,0.0016939943028586937,0.6385542168674698,False
ZNF274,-0.23634939759036142,0.021735527079367142,0.041142247685944947,0.6144578313253012,False
ZNF275,0.4533614457831326,5.5122157118702e-07,1.8485468983651185e-06,0.6867469879518072,False
ZNF276,0.4208674698795181,5.1977727091677035e-05,0.00014131809097063842,0.6385542168674698,False
ZNF277,-0.053891566265060295,0.531701793424187,0.6395807662164318,0.5783132530120482,False
ZNF278,0.1505301204819277,0.27321338266591794,0.3773575359694311,0.4939759036144578,False
ZNF28,0.25539759036144577,0.005373136105062204,0.011278265883892944,0.6144578313253012,False
ZNF281,1.178722891566265,1.6095734876516302e-21,2.8317807417605447e-20,0.9156626506024096,True
ZNF282,0.6359518072289155,4.054538119174978e-17,4.140804887668062e-16,0.891566265060241,False
ZNF283,0.14056626506024092,0.10536904981963097,0.16850569697079532,0.6506024096385542,False
ZNF284,-0.05112048192771089,0.44455861989976186,0.5566829735307118,0.5301204819277109,False
ZNF285A,0.2380481927710844,0.10834436030421944,0.17261244458859584,0.6024096385542169,False
ZNF286,-0.3857951807228916,0.00047578069745738533,0.0011539575691978151,0.6506024096385542,False
ZNF287,-0.04571084337349396,0.4958831373077998,0.6055134401992142,0.6024096385542169,False
ZNF289,-0.17622891566265064,0.011592677527796295,0.02307108787507923,0.6024096385542169,False
ZNF291,0.09454216867469889,0.19169950444099357,0.2818328359326674,0.5060240963855421,False
ZNF292,0.5973734939759036,3.8989637121821166e-08,1.476695501532128e-07,0.7710843373493976,False
ZNF294,0.09650602409638556,0.19244358866331054,0.2826654096763638,0.5421686746987951,False
ZNF295,-0.33906024096385545,0.0017042955260579734,0.003839305603729288,0.7108433734939759,False
ZNF297B,0.41940963855421687,9.896301114985556e-06,2.9075170385175257e-05,0.6987951807228916,False
ZNF3,-0.11640963855421695,0.33490237735315476,0.44369943130216943,0.5662650602409639,False
ZNF30,0.22698795180722886,0.032271701526477424,0.05885669846107862,0.5542168674698795,False
ZNF300,0.32409638554216863,0.0005835330549294892,0.0013994231634055624,0.5903614457831325,False
ZNF302,-0.12451807228915651,0.19393084067321592,0.2844393535155153,0.5662650602409639,False
ZNF304,0.04944578313253008,0.5868086304368524,0.6891838584697625,0.5301204819277109,False
ZNF306,-0.05886746987951802,0.6166244763672485,0.7145509886222488,0.5060240963855421,False
ZNF307,0.25414457831325304,0.0005798157595114899,0.0013906394760037995,0.6385542168674698,False
ZNF31,0.33365060240963856,1.5007951984361234e-07,5.333924259320339e-07,0.7590361445783133,False
ZNF311,0.25257831325301205,0.0706008768949611,0.11842847871606292,0.5421686746987951,False
ZNF312,0.02173493975903612,0.6663324750673967,0.7563243727173771,0.4578313253012048,False
ZNF313,0.006518072289156631,0.9031840458936712,0.9352791194502785,0.46987951807228917,False
ZNF317,-0.3845180722891567,1.9186282445790735e-08,7.47929858138088e-08,0.8072289156626506,False
ZNF318,0.48534939759036133,7.947536051404121e-05,0.00021142457089587033,0.6626506024096386,False
ZNF319,0.28921686746987957,0.0007719638640188233,0.0018205952257939059,0.6746987951807228,False
ZNF32,-0.4444578313253012,7.122532660741662e-06,2.1214990152121285e-05,0.7831325301204819,False
ZNF320,0.692277108433735,2.2449102536111106e-13,1.4704046563302435e-12,0.8192771084337349,False
ZNF322A,1.59121686746988,4.647229414979532e-22,8.835987766597854e-21,0.927710843373494,True
ZNF322B,0.7395301204819277,1.885632895551934e-09,8.177719206075897e-09,0.7349397590361446,False
